S.NO,Movie,Year,Language,Certificate,Genre,Overview,Runtime,Rating,No.of.Ratings,PosterURL
3217,Charlie and the Chocolate Factory,2005,English,,,"Charlie and the Chocolate Factoryis a 2005musicalfantasy filmdirected byTim Burtonand written byJohn August, based on the 1964children's novel of the same namebyRoald Dahl. The film starsJohnny DeppasWilly WonkaandFreddie Highmoreas Charlie Bucket, alongsideDavid Kelly,Helena Bonham Carter,Noah Taylor,Missi Pyle,James Fox,Deep Roy, andChristopher Lee. The storyline follows Charlie as he wins a contest along with four other children and is led by Wonka on a tour of his chocolate factory.",,,,https://upload.wikimedia.org/wikipedia/en/1/17/Charlie_and_the_Chocolate_Factory_%28film%29.png
3218,Batman Begins,2005,English,,,"Batman Beginsis a 2005superhero filmbased on theDC ComicscharacterBatman. Directed byChristopher Nolan, who co-wrote the screenplay withDavid S. Goyer, the film starsChristian BaleasBruce Wayne / Batman, withMichael Caine,Liam Neeson,Katie Holmes,Gary Oldman,Cillian Murphy,Tom Wilkinson,Rutger Hauer,Ken Watanabe, andMorgan Freemanin supporting roles. The filmrebootstheBatmanfilm series, telling theorigin storyof Bruce Wayne from the death of his parents to his journey to become Batman and his fight to stopRa's al Ghul(Neeson) and theScarecrow(Murphy) from plungingGotham Cityinto chaos.",,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/af/Batman_Begins_Poster.jpg/250px-Batman_Begins_Poster.jpg
3219,Madagascar,2005,English,,,"Madagascaris a 2005 American animatedsurvivalcomedy filmproduced byDreamWorks AnimationandPDI/DreamWorks, and distributed byDreamWorks Pictures[a]. It was directed byEric DarnellandTom McGrath, who co-wrote the script withMark BurtonandBilly Frolick, and starsBen Stiller,Chris Rock,David SchwimmerandJada Pinkett Smithas a quartet of animals from theCentral Park Zoowho find themselves stranded on the island ofMadagascarand must adjust to living in the wild. The film features a musical score byHans Zimmer. It also features a cover version of ""I Like to Move It"" bySacha Baron Cohen, which has since become a recurring theme song throughout the franchise.",,,,https://upload.wikimedia.org/wikipedia/en/thumb/3/36/Madagascar_Theatrical_Poster.jpg/250px-Madagascar_Theatrical_Poster.jpg
3220,Mr. & Mrs. Smith,2005,English,,,"Mr. & Mrs. Smithis a 2005 Americanaction comedy film[1]directed byDoug Limanand written bySimon Kinberg. The film starsBrad PittandAngelina Jolieas a boredupper middle classmarried couple, who are surprised to learn that they are assassins belonging to competing agencies and that they have been assigned to kill each other. Incidentally, the filming marked the beginning ofPitt and Jolie's real-life personal relationship, which would later result in a romantic relationship, marriage, and children from 2005 to 2016.[2][3]",,,,https://upload.wikimedia.org/wikipedia/en/f/fd/Mr_and_Mrs_Smith_poster.png
3221,Elektra,2005,English,,,"Elektrais a 2005superhero filmbased on theMarvel ComicscharacterElektra Natchiosand directed byRob Bowman. It is aspin-offfrom the filmDaredevil(2003), withJennifer Garnerreprising her role as the titular character. The story follows Elektra, an assassin who must protect a man and his prodigy daughter from another assassin who was hired bythe Hand.Goran Višnjić,Will Yun Lee,Cary-Hiroyuki Tagawa, andTerence Stampalso star.",,,,https://upload.wikimedia.org/wikipedia/en/thumb/2/21/Elektra_teaser.jpg/250px-Elektra_teaser.jpg
3222,Racing Stripes,2005,English,,,"Racing Stripesis a 2005 Americansportscomedyfamily filmdirected byFrederik Du Chau. The film was produced byAndrew A. Kosove,Broderick Johnson,Lloyd Phillipsand Edward L. McDonnell, based on a script written by David Schmidt, Steven P. Wegner,Kirk DeMiccoand Du Chau.",,,,https://upload.wikimedia.org/wikipedia/en/thumb/e/ef/Racing_Stripes_poster.JPG/250px-Racing_Stripes_poster.JPG
3223,The Phantom of the Opera,2005,English,,,"The Phantom of the Operais a 2004musicalromanticdrama filmbased onAndrew Lloyd Webber's1986 musical of the same name, which in turn is based onGaston Leroux's 1910 novel,Le Fantôme de l'Opéra. Produced and co-written by Lloyd Webber and directed byJoel Schumacher, it starsGerard Butlerasthe titular character, withEmmy Rossum,Patrick Wilson,Miranda Richardson,Minnie Driver,Simon Callow,Ciarán Hinds,Victor McGuireandJennifer Ellisonin supporting roles.",,,,https://upload.wikimedia.org/wikipedia/en/d/d6/Poto2.jpg
3224,Hide and Seek,2005,English,,,"Hide and Seekis a 2005 Americanpsychological thrillerfilm starringRobert De NiroandDakota Fanning. It was directed byJohn Polson.Albert Hugheswas initially set to direct, making his debut as a solo director, but left due to creative differences.[3]",,,,https://upload.wikimedia.org/wikipedia/en/thumb/5/5d/Hide_and_Seek_2005_movie.jpg/250px-Hide_and_Seek_2005_movie.jpg
3225,The Wedding Date,2005,English,,,"The Wedding Dateis a 2005 Americanromantic comedyfilm directed byClare Kilnerand starringDebra Messing,Dermot Mulroney, andAmy Adams. Based on the 2002 novelAsking for TroublebyElizabeth Young, the film is about a single woman who hires a male escort to pose as her boyfriend at her sister's wedding in order to dupe her ex-fiancé, who dumped her a few years prior. The film was released on February 4, 2005 and grossed $47 million.",,,,https://upload.wikimedia.org/wikipedia/en/thumb/0/09/The_Wedding_Date_poster.JPG/250px-The_Wedding_Date_poster.JPG
3226,Pooh's Heffalump Movie,2005,English,,,This is an accepted version of this page,,,,https://upload.wikimedia.org/wikipedia/en/thumb/5/55/Poohs_heffalump_movie.jpg/250px-Poohs_heffalump_movie.jpg
3227,Constantine,2005,English,,,"Constantine(/ˌkɒnstənˈtiːn/KON-stən-TEEN)[7]is a 2005 Americansupernaturalsuperhero filmdirected byFrancis Lawrencein his directorial debut. Written byKevin BrodbinandFrank Cappellofrom a story by Brodbin, it is loosely based on theDC Comics/Vertigo ComicsHellblazercomic book series. The film starsKeanu ReevesasJohn Constantine, a cynicalexorcistwith the ability to perceive and communicate with half-angels and half-demons in their true forms and to travel between Earth and Hell.Rachel Weisz,Shia LaBeouf,Tilda Swinton,Pruitt Taylor Vince,Djimon Hounsou,Gavin Rossdale, andPeter Stormarealso feature.",,,,https://upload.wikimedia.org/wikipedia/en/thumb/2/2b/Constantine_poster.jpg/250px-Constantine_poster.jpg
3228,Son of the Mask,2005,English,,,"Son of the Maskis a 2005superherocomedy film[1][5]directed byLawrence Guterman. A sequel toThe Mask(1994), it is the second film inThe Maskfranchise, an adaptation of thecomic book series of the same namebyDark Horse Comics. The film starsJamie Kennedyas Tim Avery, an aspiring animator whose child is born with the powers of the Mask. It co-starsAlan CummingasLoki, whomOdinhas ordered to find the Mask, alongsideTraylor Howard,Kal Penn,Steven Wright,Bob Hoskinsas Odin, and Ryan and Liam Falconer as Tim's baby Alvey.Ben Steincameos as Doctor Arthur Neuman from the original film.",,,,https://upload.wikimedia.org/wikipedia/en/thumb/1/17/Sonofthemask.jpg/250px-Sonofthemask.jpg
3229,Diary of a Mad Black Woman,2005,English,,,"Diary of a Mad Black Womanis a 2005 Americanromanticcomedy drama[2]film directed byDarren Grantand written byTyler Perry. Inspired by theplay of the same name, it marks Perry's feature film debut and is the first entry in theMadeafilm franchise. Starring Perry alongsideKimberly Elise,Steve Harris,Shemar Moore, andCicely Tyson, it tells the story of a woman who is thrown out of her house by her husband on their 18th wedding anniversary and subsequently moves in with her grandmother, and is the only film written, but not directed, by Perry.",,,,https://upload.wikimedia.org/wikipedia/en/thumb/8/87/Diaryofamadblackwoman_poster.jpg/250px-Diaryofamadblackwoman_poster.jpg
3230,Man of the House,2005,English,,,"Man of the Houseis a 2005 Americancrime comedy filmdirected byStephen Herek. The film starsTommy Lee Jonesas Roland Sharp, a lonesomeTexas Rangerwho goes undercover as an assistant coach to protect a group of college cheerleaders who have witnessed a murder. Much of the film was shot inAustin, Texason theUniversity of Texascampus.",,,,https://upload.wikimedia.org/wikipedia/en/thumb/5/50/Man_of_the_housemposter.jpg/250px-Man_of_the_housemposter.jpg
3231,The Jacket,2005,English,,,"The Jacketis a 2005 Americanscience-fictionpsychological thrillerfilm directed byJohn Mayburyand starringAdrien Brody,Keira Knightley,Kris KristoffersonandJennifer Jason Leigh. It is partly based on the 1915Jack LondonnovelThe Star Rover, published in the United Kingdom asThe Jacket.[4]Massy Tadjedinwrote the screenplay based on a story by Tom Bleecker andMarc Rocco. The original music score is composed byBrian Enoand the cinematography is byPeter Deming.",,,,https://upload.wikimedia.org/wikipedia/en/thumb/f/fe/The_Jacket_poster.JPG/250px-The_Jacket_poster.JPG
3232,The Pacifier,2005,English,,,"The Pacifieris a 2005 Americanfamilyaction comedy filmdirected byAdam Shankman, written byThomas LennonandRobert Ben Garantand starringVin Diesel. After a failed rescue mission, Navy SEAL Shane Wolfe is assigned as babysitter to the dead man's family.",,,,https://upload.wikimedia.org/wikipedia/en/thumb/5/52/Pacifier_poster.jpg/250px-Pacifier_poster.jpg
3233,Robots,2005,English,,,"Robotsis a 2005 American animatedscience fictionadventurecomedy filmproduced by20th Century Fox AnimationandBlue Sky Studios, and distributed by20th Century Fox. The film was directed byChris Wedgeand co-directed byCarlos Saldanhafrom a screenplay byDavid Lindsay-Abaireand the writing team ofLowell GanzandBabaloo Mandel, based on a story developed by Lindsay-Abaire, Ron Mita and Jim McClain. It stars the voices ofEwan McGregor,Halle Berry,Greg Kinnear,Mel Brooks,Amanda Bynes,Drew CareyandRobin Williams. The story follows an ambitious inventor robot named Rodney Copperbottom (voice of McGregor), who seeks his idol Bigweld (voice of Brooks) to work for his company in Robot City, but discovers a plot by its new leader Ratchet (voice of Kinnear) and his mother (voice ofJim Broadbent) to forcibly upgrade its populace and eradicate struggling robots, known as ""outmodes"".",,,,https://upload.wikimedia.org/wikipedia/en/thumb/f/f2/Robots2005Poster.jpg/250px-Robots2005Poster.jpg
3234,The Ring Two,2005,English,,,"The Ring Twois a 2005 Americansupernatural horror filmandsequelto the2002 film, which was aremakeof the1998 Japanese film.Hideo Nakata, director of the originalRing, directed this film in place ofGore Verbinski.Noam Murrowas also involved before Nakata, but left due to creative differences.[3]Naomi Watts,David DorfmanandDaveigh Chasereprised their roles withSimon Baker,Elizabeth PerkinsandSissy Spacekjoining the cast. This film also marks the debut ofMary Elizabeth Winstead.",,,,https://upload.wikimedia.org/wikipedia/en/1/15/Ring_two_ver2.jpg
3235,The Ballad of Jack and Rose,2005,English,,,"The Ballad of Jack and Roseis a 2005drama filmwritten and directed byRebecca Miller, and starring her husbandDaniel Day-Lewis; it also starsCamilla Belle,Catherine Keener,Paul Dano,Ryan McDonald,Jason Lee,Jena Malone,Susanna ThompsonandBeau Bridges. The film tells the story of an environmentalist and his teenage daughter who live on a secluded island commune. It was filmed in Rock Barra,Prince Edward Island, and inNew Milford, Connecticut.",,,,https://upload.wikimedia.org/wikipedia/en/thumb/f/f0/The_Ballad_of_Jack_and_Rose_movie.jpg/250px-The_Ballad_of_Jack_and_Rose_movie.jpg
3236,Oldboy,2005,English,,,"Oldboy(Korean:올드보이) is a 2003 South Koreanaction-thriller film[4][5]directed and co-written byPark Chan-wook. A loose adaptation ofthe Japanese manga of the same name, the film follows the story of Oh Dae-su (Choi Min-sik), who is imprisoned in a cell resembling a hotel room for 15 years without knowing the identity of his captor or his captor's motives. When he is finally released, Dae-su finds himself still trapped in a web of conspiracy and violence as he seeks revenge against his enigmatic captor who toys with him with the promise that if Dae-Su cannot find him within 5 days, he will kill himself and thus ensure that he will never find the truth behind his capture. His quest becomes tied in with romance when he falls in love with a youngsushichef, Mi-do (Kang Hye-jung).",,,,https://upload.wikimedia.org/wikipedia/en/thumb/6/67/Oldboykoreanposter.jpg/250px-Oldboykoreanposter.jpg
3237,D.E.B.S.,2005,English,,,"D.E.B.S.is a 2004 Americanaction comedy filmwritten, edited and directed byAngela Robinson, a feature-length adaptation of her2003 short film of the same name.D.E.B.S.follows the relationship between spy-in-training Amy Bradshaw andsupervillainLucy Diamond.",,,,https://upload.wikimedia.org/wikipedia/en/thumb/1/10/DEBS_poster.JPG/250px-DEBS_poster.JPG
3238,The Upside of Anger,2005,English,,,"The Upside of Angeris a 2005 Americanromanticcomedy-dramafilm written and directed byMike Binderand starringJoan Allen,Kevin CostnerandEvan Rachel Wood. The film was produced byJack Binder, Alex Gartner and Sammy Lee, received mostly positive reviews with praise for Allen and Costner's performances, and was also a moderate box office success grossing $28.2 million from a $12 million budget.",,,,https://upload.wikimedia.org/wikipedia/en/f/f4/UpsideofAnger.jpg
3239,Kim Possible Movie: So the Drama,2005,English,,,Disney's Kim Possible Movie: So the Drama(also known asKim Possible Movie: So the DramaorKim Possible: Day of the Diablosin the working title) is a 2005 Americanromanticaction comedy filmreleased as aDisney Channel Original Movieand produced byWalt Disney Television Animation. It is the second TV film based on the animated television seriesKim Possible. This film includes a mix ofhand-drawn animationandcomputer animation.,,,,
3240,Sahara,2005,English,,,"Saharais a 2005action-adventure filmdirected byBreck Eisnerbased onthe best-selling 1992 novelbyClive Cussler. It starsMatthew McConaughey,Steve ZahnandPenélope Cruz, and follows a treasure hunter who partners with aWHOdoctor to find a lostAmerican Civil WarIronclad warshipin theSahara Desert.",,,,https://upload.wikimedia.org/wikipedia/en/thumb/3/32/Sahara_poster.JPG/250px-Sahara_poster.JPG
3241,King's Ransom,2005,English,,,"King's Ransomis a 2005 Americanblack comedy filmdirected byJeffrey W. Byrdand written by Wayne Conley. It starsAnthony Anderson,Jay Mohr,Kellita Smith,Regina Hall,Donald Faison,Nicole Ari Parker,Charlie Murphy,Loretta Devine,Brooke D'Orsay, andLeila Arcieri. The film was released in the United States on April 22, 2005, and was a critical and commercial bomb.",,,,https://upload.wikimedia.org/wikipedia/en/thumb/e/e2/King%27s_Ransom_poster.JPG/250px-King%27s_Ransom_poster.JPG
